channel1,channel2
2.44,2.44
2.17,2.17
1.39,1.39
0.13,0.13
-1.12,-1.12
-2.12,-2.12
-2.35,-2.35
-2.08,-2.08
-1.56,-1.56
-0.55,-0.55
0.45,0.45
1.45,1.45
1.43,1.43
0.92,0.92
-0.34,-0.34
-1.09,-1.09
-1.08,-1.08
-0.57,-0.57
0.68,0.68
1.42,1.42
1.91,1.91
2.14,2.14
2.86,2.86
3.84,3.84
4.8,4.8
5.75,5.75
6.44,6.44
6.62,6.62
6.31,6.31
5.49,5.49
4.43,4.43
3.13,3.13
2.84,2.84
2.81,2.81
2.77,2.77
2.73,2.73
2.45,2.45
2.16,2.16
2.38,2.38
2.35,2.35
2.31,2.31
2.03,2.03
1.75,1.75
1.21,1.21
0.44,0.44
-0.08,-0.08
-0.34,-0.34
-0.6,-0.6
-1.11,-1.11
-1.61,-1.61
-2.11,-2.11
-2.36,-2.36
-2.35,-2.35
-1.84,-1.84
-0.84,-0.84
-0.34,-0.34
-0.35,-0.35
-1.36,-1.36
-3.11,-3.11
-4.34,-4.34
-4.56,-4.56
-3.53,-3.53
-1.26,-1.26
1.49,1.49
3.97,3.97
5.92,5.92
6.36,6.36
5.79,5.79
3.72,3.72
0.93,0.93
-1.1,-1.1
-2.1,-2.1
-1.09,-1.09
1.15,1.15
3.88,3.88
6.08,6.08
7.51,7.51
7.42,7.42
6.59,6.59
4.76,4.76
2.45,2.45
0.16,0.16
-1.61,-1.61
-2.37,-2.37
-1.61,-1.61
-0.12,-0.12
1.37,1.37
2.34,2.34
1.79,1.79
0.26,0.26
-1.51,-1.51
-2.52,-2.52
-2.51,-2.51
-1.01,-1.01
0.48,0.48
2.46,2.46
4.42,4.42
6.36,6.36
7.78,7.78
8.19,8.19
7.84,7.84
7.25,7.25
6.66,6.66
6.57,6.57
6.48,6.48
6.9,6.9
7.05,7.05
7.71,7.71
8.61,8.61
9.5,9.5
10.13,10.13
10.5,10.5
10.87,10.87
10.98,10.98
11.09,11.09
10.7,10.7
10.3,10.3
9.92,9.92
9.78,9.78
9.39,9.39
8.76,8.76
8.63,8.63
8.74,8.74
8.86,8.86
8.73,8.73
8.84,8.84
9.2,9.2
9.81,9.81
10.41,10.41
10.25,10.25
9.6,9.6
9.44,9.44
9.54,9.54
9.89,9.89
9.98,9.98
9.56,9.56
9.16,9.16
8.5,8.5
7.85,7.85
6.95,6.95
6.06,6.06
5.17,5.17
4.05,4.05
3.18,3.18
2.57,2.57
1.97,1.97
1.12,1.12
0.03,0.03
-1.3,-1.3
-2.62,-2.62
-3.43,-3.43
-2.72,-2.72
-0.03,-0.03
3.64,3.64
6.78,6.78
8.39,8.39
8.23,8.23
7.32,7.32
6.42,6.42
6.03,6.03
5.88,5.88
5.49,5.49
5.6,5.6
5.96,5.96
6.57,6.57
7.17,7.17
7.26,7.26
6.85,6.85
5.95,5.95
4.8,4.8
3.66,3.66
2.53,2.53
1.66,1.66
1.05,1.05
1.19,1.19
1.58,1.58
2.22,2.22
2.6,2.6
2.48,2.48
2.61,2.61
3.24,3.24
3.86,3.86
3.97,3.97
3.09,3.09
1.71,1.71
0.09,0.09
-1.76,-1.76
-2.6,-2.6
-3.17,-3.17
-3.49,-3.49
-3.56,-3.56
-3.63,-3.63
-3.94,-3.94
-4.51,-4.51
-5.81,-5.81
-8.11,-8.11
-11.13,-11.13
-13.62,-13.62
-14.58,-14.58
-13.54,-13.54
-11.5,-11.5
-9.48,-9.48
-8.23,-8.23
-8.24,-8.24
-9.0,-9.0
-10.24,-10.24
-11.73,-11.73
-12.45,-12.45
-12.16,-12.16
-11.37,-11.37
-10.59,-10.59
-9.56,-9.56
-9.04,-9.04
-8.53,-8.53
-8.51,-8.51
-8.75,-8.75
-8.98,-8.98
-8.96,-8.96
-8.94,-8.94
-9.17,-9.17
-10.14,-10.14
-11.86,-11.86
-13.3,-13.3
-13.98,-13.98
-13.66,-13.66
-12.33,-12.33
-10.51,-10.51
-9.21,-9.21
-8.42,-8.42
-8.14,-8.14
-7.85,-7.85
-7.57,-7.57
-7.54,-7.54
-8.51,-8.51
-9.96,-9.96
-11.66,-11.66
-12.34,-12.34
-12.25,-12.25
-11.67,-11.67
-10.84,-10.84
-9.77,-9.77
-9.2,-9.2
-8.64,-8.64
-8.33,-8.33
-8.53,-8.53
-8.97,-8.97
-9.9,-9.9
-11.33,-11.33
-12.99,-12.99
-14.13,-14.13
-15.02,-15.02
-15.88,-15.88
-16.5,-16.5
-16.85,-16.85
-16.2,-16.2
-15.04,-15.04
-13.65,-13.65
-12.02,-12.02
-11.4,-11.4
-11.04,-11.04
-11.18,-11.18
-11.81,-11.81
-12.44,-12.44
-13.06,-13.06
-13.92,-13.92
-14.52,-14.52
-15.12,-15.12
-15.45,-15.45
-15.53,-15.53
-15.61,-15.61
-14.69,-14.69
-12.27,-12.27
-8.12,-8.12
-3.26,-3.26
0.81,0.81
3.34,3.34
4.85,4.85
6.34,6.34
8.32,8.32
10.78,10.78
12.96,12.96
13.13,13.13
10.54,10.54
5.72,5.72
1.19,1.19
-1.29,-1.29
-0.75,-0.75
0.03,0.03
-1.44,-1.44
-5.65,-5.65
-10.07,-10.07
-10.7,-10.7
-7.82,-7.82
-4.97,-4.97
-6.14,-6.14
-13.3,-13.3
-25.14,-25.14
-36.37,-36.37
-42.75,-42.75
-41.3,-41.3
-33.62,-33.62
-22.25,-22.25
-12.23,-12.23
-7.55,-7.55
-5.91,-5.91
1.96,1.96
27.77,27.77
84.08,84.08
176.36,176.36
292.03,292.03
402.59,402.59
480.34,480.34
511.8,511.8
501.9,501.9
467.01,467.01
425.62,425.62
391.3,391.3
368.97,368.97
357.05,357.05
350.43,350.43
343.82,343.82
334.71,334.71
322.14,322.14
307.14,307.14
291.48,291.48
276.66,276.66
263.19,263.19
251.05,251.05
239.48,239.48
228.48,228.48
217.3,217.3
206.2,206.2
194.91,194.91
183.44,183.44
172.55,172.55
161.73,161.73
151.48,151.48
141.31,141.31
131.47,131.47
121.94,121.94
112.22,112.22
103.08,103.08
93.77,93.77
84.75,84.75
76.08,76.08
67.47,67.47
59.17,59.17
50.92,50.92
42.77,42.77
34.94,34.94
27.41,27.41
19.94,19.94
12.53,12.53
5.47,5.47
-1.56,-1.56
-8.5,-8.5
-15.16,-15.16
-21.47,-21.47
-28.0,-28.0
-33.94,-33.94
-40.09,-40.09
-45.91,-45.91
-51.69,-51.69
-57.13,-57.13
-62.53,-62.53
-67.62,-67.62
-72.91,-72.91
-77.87,-77.87
-82.56,-82.56
-87.19,-87.19
-91.72,-91.72
-96.22,-96.22
-100.44,-100.44
-104.56,-104.56
-108.66,-108.66
-112.44,-112.44
-116.19,-116.19
-119.87,-119.87
-123.25,-123.25
-126.56,-126.56
-129.87,-129.87
-133.06,-133.06
-136.0,-136.0
-138.94,-138.94
-141.75,-141.75
-144.31,-144.31
-146.75,-146.75
-149.5,-149.5
-151.62,-151.62
-154.0,-154.0
-156.06,-156.06
-158.06,-158.06
-160.06,-160.06
-161.75,-161.75
-163.62,-163.62
-165.25,-165.25
-166.81,-166.81
-168.37,-168.37
-169.56,-169.56
-171.06,-171.06
-171.94,-171.94
-173.31,-173.31
-173.94,-173.94
-175.0,-175.0
-176.0,-176.0
-176.5,-176.5
-177.44,-177.44
-177.87,-177.87
-178.25,-178.25
-179.12,-179.12
-179.44,-179.44
-179.69,-179.69
-180.0,-180.0
-180.19,-180.19
-179.94,-179.94
-180.06,-180.06
-180.25,-180.25
-179.87,-179.87
-179.94,-179.94
-179.5,-179.5
-179.06,-179.06
-179.12,-179.12
-178.56,-178.56
-178.06,-178.06
-177.5,-177.5
-176.94,-176.94
-176.37,-176.37
-175.75,-175.75
-175.12,-175.12
-173.94,-173.94
-173.31,-173.31
-172.56,-172.56
-171.37,-171.37
-170.62,-170.62
-169.44,-169.44
-168.12,-168.12
-167.37,-167.37
-166.06,-166.06
-164.81,-164.81
-163.94,-163.94
-162.62,-162.62
-161.31,-161.31
-159.94,-159.94
-158.56,-158.56
-157.19,-157.19
-155.75,-155.75
-153.87,-153.87
-152.44,-152.44
-151.06,-151.06
-149.62,-149.62
-147.69,-147.69
-146.25,-146.25
-144.75,-144.75
-142.81,-142.81
-141.31,-141.31
-139.37,-139.37
-137.87,-137.87
-135.94,-135.94
-134.44,-134.44
-132.44,-132.44
-130.44,-130.44
-128.44,-128.44
-126.94,-126.94
-124.94,-124.94
-122.94,-122.94
-120.94,-120.94
-119.44,-119.44
-117.44,-117.44
-115.37,-115.37
-113.37,-113.37
-111.87,-111.87
-111.87,-111.87
-115.87,-115.87
-123.75,-123.75
-134.62,-134.62
-146.31,-146.31
-157.87,-157.87
-170.31,-170.31
-184.12,-184.12
-204.31,-204.31
-232.75,-232.75
-270.41,-270.41
-312.16,-312.16
-357.0,-357.0
-409.87,-409.87
-481.69,-481.69
-573.78,-573.78
-673.47,-673.47
-758.62,-758.62
-809.37,-809.37
-820.06,-820.06
-796.53,-796.53
-755.56,-755.56
-716.37,-716.37
-692.94,-692.94
-689.62,-689.62
-698.72,-698.72
-707.62,-707.62
-705.84,-705.84
-688.97,-688.97
-659.66,-659.66
-624.0,-624.0
-588.08,-588.08
-555.89,-555.89
-527.92,-527.92
-503.62,-503.62
-481.47,-481.47
-458.45,-458.45
-434.57,-434.57
-409.34,-409.34
-383.28,-383.28
-357.9,-357.9
-333.7,-333.7
-308.66,-308.66
-281.81,-281.81
-252.66,-252.66
-222.24,-222.24
-193.06,-193.06
-165.62,-165.62
-140.42,-140.42
-115.91,-115.91
-90.62,-90.62
-64.03,-64.03
-35.69,-35.69
-6.59,-6.59
23.25,23.25
53.28,53.28
81.56,81.56
109.06,109.06
135.31,135.31
162.28,162.28
190.5,190.5
219.37,219.37
247.0,247.0
273.31,273.31
295.37,295.37
313.69,313.69
327.75,327.75
339.19,339.19
352.94,352.94
376.0,376.0
411.81,411.81
455.75,455.75
499.69,499.69
534.12,534.12
555.25,555.25
563.5,563.5
563.12,563.12
558.69,558.69
552.75,552.75
544.19,544.19
533.19,533.19
518.62,518.62
504.25,504.25
495.87,495.87
500.0,500.0
518.0,518.0
548.75,548.75
595.12,595.12
661.0,661.0
744.62,744.62
830.37,830.37
897.37,897.37
931.0,931.0
930.12,930.12
904.25,904.25
867.37,867.37
831.75,831.75
804.25,804.25
785.5,785.5
772.75,772.75
761.5,761.5
749.25,749.25
734.5,734.5
717.25,717.25
699.5,699.5
681.37,681.37
664.25,664.25
648.25,648.25
633.37,633.37
618.37,618.37
604.0,604.0
589.12,589.12
574.37,574.37
559.62,559.62
545.37,545.37
530.75,530.75
517.12,517.12
503.12,503.12
489.62,489.62
476.12,476.12
463.25,463.25
449.87,449.87
437.0,437.0
424.25,424.25
411.62,411.62
399.5,399.5
386.87,386.87
374.87,374.87
363.37,363.37
351.37,351.37
340.0,340.0
328.75,328.75
317.37,317.37
306.25,306.25
295.5,295.5
284.37,284.37
273.87,273.87
263.37,263.37
253.37,253.37
243.06,243.06
233.25,233.25
223.44,223.44
213.75,213.75
204.56,204.56
194.94,194.94
185.87,185.87
176.87,176.87
167.94,167.94
159.06,159.06
150.25,150.25
141.94,141.94
133.75,133.75
125.56,125.56
117.5,117.5
109.44,109.44
101.44,101.44
94.0,94.0
86.12,86.12
78.81,78.81
71.5,71.5
64.31,64.31
57.69,57.69
51.06,51.06
44.0,44.0
37.5,37.5
31.06,31.06
24.69,24.69
18.37,18.37
12.06,12.06
5.87,5.87
0.19,0.19
-5.44,-5.44
-11.5,-11.5
-17.0,-17.0
-22.44,-22.44
-27.84,-27.84
-32.69,-32.69
-38.0,-38.0
-43.22,-43.22
-47.91,-47.91
-52.56,-52.56
-57.16,-57.16
-62.19,-62.19
-66.66,-66.66
-70.59,-70.59
-74.97,-74.97
-79.31,-79.31
-83.59,-83.59
-87.31,-87.31
-91.0,-91.0
-95.14,-95.14
-98.72,-98.72
-102.25,-102.25
-105.73,-105.73
-109.18,-109.18
-112.57,-112.57
-115.91,-115.91
-118.71,-118.71
-121.96,-121.96
-125.16,-125.16
-127.82,-127.82
-130.43,-130.43
-133.5,-133.5
-136.02,-136.02
-138.49,-138.49
-140.93,-140.93
-143.32,-143.32
-145.66,-145.66
-147.96,-147.96
-150.22,-150.22
-152.44,-152.44
-154.11,-154.11
-156.24,-156.24
-157.84,-157.84
-159.89,-159.89
-161.39,-161.39
-163.36,-163.36
-164.8,-164.8
-166.69,-166.69
-168.03,-168.03
-168.84,-168.84
-170.12,-170.12
-171.36,-171.36
-172.56,-172.56
-173.72,-173.72
-174.84,-174.84
-175.94,-175.94
-177.0,-177.0
-177.53,-177.53
-178.5,-178.5
-179.47,-179.47
-179.87,-179.87
-180.75,-180.75
-181.09,-181.09
-181.44,-181.44
-182.22,-182.22
-182.47,-182.47
-182.69,-182.69
-183.37,-183.37
-183.53,-183.53
-183.69,-183.69
-183.78,-183.78
-183.84,-183.84
-183.91,-183.91
-184.41,-184.41
-184.37,-184.37
-184.34,-184.34
-184.28,-184.28
-183.69,-183.69
-183.56,-183.56
-183.41,-183.41
-183.22,-183.22
-182.53,-182.53
-182.28,-182.28
-181.53,-181.53
-181.31,-181.31
-180.5,-180.5
-180.19,-180.19
-179.87,-179.87
-179.0,-179.0
-178.62,-178.62
-177.69,-177.69
-177.25,-177.25
-176.31,-176.31
-175.87,-175.87
-175.87,-175.87
-180.87,-180.87
-197.81,-197.81
-227.0,-227.0
-259.94,-259.94
-283.56,-283.56
-291.87,-291.87
-289.06,-289.06
-283.75,-283.75
-282.44,-282.44
-289.12,-289.12
-304.19,-304.19
-327.06,-327.06
-357.19,-357.19
-394.0,-394.0
-437.87,-437.87
-489.31,-489.31
-543.69,-543.69
-588.0,-588.0
-609.81,-609.81
-607.81,-607.81
-590.25,-590.25
-569.31,-569.31
-556.44,-556.44
-563.56,-563.56
-600.06,-600.06
-667.69,-667.69
-751.5,-751.5
-825.0,-825.0
-866.19,-866.19
-867.87,-867.87
-837.94,-837.94
-790.59,-790.59
-741.09,-741.09
-699.91,-699.91
-669.03,-669.03
-646.31,-646.31
-627.22,-627.22
-608.19,-608.19
-586.22,-586.22
-561.91,-561.91
-535.72,-535.72
-509.66,-509.66
-485.28,-485.28
-461.56,-461.56
-439.5,-439.5
-418.03,-418.03
-396.72,-396.72
-376.05,-376.05
-355.0,-355.0
-334.59,-334.59
-314.33,-314.33
-294.19,-294.19
-274.7,-274.7
-255.84,-255.84
-237.12,-237.12
-219.03,-219.03
-201.07,-201.07
-183.75,-183.75
-166.55,-166.55
-149.49,-149.49
-133.06,-133.06
-116.77,-116.77
-101.1,-101.1
-85.55,-85.55
-70.64,-70.64
-55.87,-55.87
-41.2,-41.2
-27.17,-27.17
-13.27,-13.27
0.52,0.52
13.67,13.67
26.72,26.72
39.13,39.13
51.91,51.91
63.56,63.56
75.62,75.62
87.06,87.06
98.37,98.37
109.06,109.06
119.62,119.62
130.09,130.09
140.44,140.44
150.19,150.19
159.81,159.81
168.81,168.81
178.25,178.25
187.0,187.0
195.19,195.19
203.75,203.75
211.75,211.75
219.62,219.62
227.37,227.37
234.5,234.5
241.56,241.56
248.5,248.5
254.87,254.87
261.62,261.62
267.75,267.75
273.81,273.81
279.25,279.25
285.12,285.12
290.44,290.44
295.56,295.56
300.69,300.69
305.44,305.44
309.81,309.81
314.19,314.19
318.31,318.31
322.25,322.25
326.12,326.12
329.75,329.75
333.25,333.25
336.5,336.5
339.5,339.5
342.37,342.37
345.25,345.25
347.75,347.75
350.12,350.12
352.5,352.5
354.5,354.5
356.37,356.37
358.25,358.25
359.87,359.87
361.37,361.37
362.75,362.75
363.87,363.87
364.87,364.87
365.87,365.87
366.75,366.75
367.37,367.37
367.87,367.87
368.12,368.12
368.5,368.5
368.62,368.62
368.62,368.62
368.37,368.37
368.12,368.12
368.0,368.0
367.25,367.25
366.87,366.87
366.0,366.0
365.25,365.25
364.37,364.37
363.5,363.5
362.25,362.25
361.25,361.25
359.87,359.87
358.62,358.62
357.25,357.25
355.75,355.75
354.0,354.0
352.0,352.0
350.25,350.25
348.25,348.25
346.37,346.37
344.12,344.12
342.0,342.0
339.75,339.75
337.5,337.5
335.25,335.25
332.75,332.75
330.12,330.12
327.5,327.5
324.87,324.87
322.25,322.25
319.62,319.62
316.87,316.87
313.87,313.87
310.87,310.87
307.87,307.87
304.87,304.87
301.75,301.75
298.75,298.75
295.62,295.62
292.25,292.25
289.12,289.12
285.75,285.75
282.37,282.37
279.0,279.0
275.5,275.5
272.12,272.12
268.62,268.62
265.0,265.0
261.5,261.5
257.87,257.87
254.25,254.25
250.62,250.62
246.87,246.87
243.12,243.12
239.37,239.37
235.62,235.62
231.87,231.87
228.0,228.0
224.25,224.25
220.37,220.37
216.5,216.5
212.62,212.62
208.75,208.75
204.87,204.87
200.87,200.87
197.0,197.0
193.12,193.12
189.12,189.12
185.25,185.25
181.37,181.37
177.5,177.5
173.37,173.37
169.37,169.37
165.37,165.37
161.25,161.25
157.37,157.37
153.5,153.5
149.5,149.5
145.56,145.56
141.62,141.62
137.94,137.94
135.37,135.37
134.81,134.81
136.62,136.62
141.06,141.06
147.75,147.75
156.12,156.12
164.94,164.94
172.87,172.87
179.19,179.19
183.69,183.69
186.87,186.87
189.75,189.75
192.81,192.81
196.06,196.06
198.5,198.5
199.37,199.37
198.62,198.62
196.56,196.56
194.25,194.25
191.69,191.69
189.5,189.5
187.69,187.69
186.37,186.37
185.25,185.25
183.75,183.75
181.5,181.5
177.97,177.97
173.34,173.34
167.72,167.72
161.75,161.75
156.06,156.06
151.03,151.03
146.87,146.87
143.5,143.5
140.03,140.03
135.31,135.31
129.22,129.22
121.8,121.8
114.17,114.17
106.98,106.98
100.84,100.84
95.48,95.48
90.67,90.67
85.82,85.82
80.37,80.37
73.85,73.85
65.99,65.99
57.44,57.44
49.34,49.34
42.12,42.12
35.77,35.77
29.91,29.91
23.91,23.91
17.4,17.4
10.32,10.32
3.3,3.3
-3.27,-3.27
-9.28,-9.28
-15.38,-15.38
-21.84,-21.84
-28.75,-28.75
-35.7,-35.7
-42.28,-42.28
-48.28,-48.28
-53.69,-53.69
-58.44,-58.44
-62.59,-62.59
-66.62,-66.62
-71.12,-71.12
-76.25,-76.25
-81.53,-81.53
-86.03,-86.03
-89.78,-89.78
-93.09,-93.09
-96.44,-96.44
-100.19,-100.19
-104.06,-104.06
-107.94,-107.94
-111.81,-111.81
-115.94,-115.94
-120.69,-120.69
-126.12,-126.12
-132.31,-132.31
-139.12,-139.12
-146.31,-146.31
-153.12,-153.12
-158.87,-158.87
-163.31,-163.31
-166.37,-166.37
-168.75,-168.75
-171.25,-171.25
-174.44,-174.44
-178.06,-178.06
-182.12,-182.12
-186.37,-186.37
-190.75,-190.75
-195.19,-195.19
-199.06,-199.06
-202.5,-202.5
-205.62,-205.62
-208.62,-208.62
-211.5,-211.5
-214.37,-214.37
-217.37,-217.37
-220.87,-220.87
-224.37,-224.37
-227.75,-227.75
-231.12,-231.12
-234.37,-234.37
-237.25,-237.25
-239.87,-239.87
-241.87,-241.87
-243.75,-243.75
-245.5,-245.5
-247.25,-247.25
-248.87,-248.87
-250.5,-250.5
-252.5,-252.5
-254.87,-254.87
-257.62,-257.62
-260.87,-260.87
-263.75,-263.75
-265.87,-265.87
-267.25,-267.25
-268.0,-268.0
-268.25,-268.25
-268.12,-268.12
-267.62,-267.62
-267.0,-267.0
-266.75,-266.75
-267.25,-267.25
-267.87,-267.87
-268.25,-268.25
-268.37,-268.37
-268.5,-268.5
-268.75,-268.75
-268.87,-268.87
-268.37,-268.37
-266.75,-266.75
-264.87,-264.87
-263.12,-263.12
-262.5,-262.5
-263.12,-263.12
-264.37,-264.37
-265.62,-265.62
-266.12,-266.12
-266.37,-266.37
-266.12,-266.12
-265.62,-265.62
-264.5,-264.5
-263.12,-263.12
-261.5,-261.5
-260.12,-260.12
-259.0,-259.0
-258.37,-258.37
-257.75,-257.75
-257.62,-257.62
-258.0,-258.0
-258.87,-258.87
-259.87,-259.87
-260.25,-260.25
-259.0,-259.0
-256.25,-256.25
-252.25,-252.25
-247.5,-247.5
-243.0,-243.0
-239.75,-239.75
-238.25,-238.25
-238.5,-238.5
-239.87,-239.87
-241.5,-241.5
-242.62,-242.62
-242.75,-242.75
-241.87,-241.87
-240.25,-240.25
-238.0,-238.0
-235.5,-235.5
-233.12,-233.12
-231.37,-231.37
-230.25,-230.25
-230.12,-230.12
-230.5,-230.5
-230.12,-230.12
-228.0,-228.0
-224.25,-224.25
-220.12,-220.12
-217.0,-217.0
-215.62,-215.62
-215.75,-215.75
-216.62,-216.62
-217.12,-217.12
-217.0,-217.0
-215.87,-215.87
-213.5,-213.5
-209.5,-209.5
-203.5,-203.5
-195.37,-195.37
-186.12,-186.12
-177.25,-177.25
-170.12,-170.12
-165.62,-165.62
-164.37,-164.37
-164.87,-164.87
-165.87,-165.87
-165.87,-165.87
-164.25,-164.25
-161.87,-161.87
-159.5,-159.5
-157.5,-157.5
-156.5,-156.5
-156.37,-156.37
-156.87,-156.87
-157.62,-157.62
-158.25,-158.25
-158.5,-158.5
-158.12,-158.12
-156.62,-156.62
-154.0,-154.0
-150.62,-150.62
-147.37,-147.37
-144.75,-144.75
-143.37,-143.37
-142.75,-142.75
-142.5,-142.5
-142.37,-142.37
-142.0,-142.0
-141.37,-141.37
-140.12,-140.12
-138.25,-138.25
-136.0,-136.0
-133.87,-133.87
-131.87,-131.87
-129.87,-129.87
-128.25,-128.25
-127.25,-127.25
-126.25,-126.25
-125.0,-125.0
-122.87,-122.87
-119.62,-119.62
-116.12,-116.12
-112.62,-112.62
-109.75,-109.75
-107.25,-107.25
-105.12,-105.12
-102.62,-102.62
-99.25,-99.25
-94.62,-94.62
-89.5,-89.5
-84.37,-84.37
-80.62,-80.62
-78.06,-78.06
-76.25,-76.25
-74.5,-74.5
-72.25,-72.25
-69.0,-69.0
-65.75,-65.75
-62.56,-62.56
-59.88,-59.88
-57.44,-57.44
-55.0,-55.0
-52.63,-52.63
-50.44,-50.44
-48.81,-48.81
-47.0,-47.0
-44.38,-44.38
-40.0,-40.0
-34.69,-34.69
-29.44,-29.44
-25.25,-25.25
-22.56,-22.56
-21.12,-21.12
-20.0,-20.0
-18.56,-18.56
-16.94,-16.94
-15.56,-15.56
-14.69,-14.69
-14.06,-14.06
-13.25,-13.25
-11.88,-11.88
-9.56,-9.56
-6.19,-6.19
-2.44,-2.44
1.06,1.06
3.81,3.81
5.25,5.25
6.19,6.19
7.87,7.87
12.03,12.03
19.12,19.12
29.19,29.19
39.66,39.66
48.5,48.5
55.0,55.0
58.47,58.47
59.38,59.38
57.75,57.75
54.16,54.16
49.06,49.06
44.03,44.03
39.53,39.53
37.06,37.06
36.63,36.63
38.41,38.41
41.44,41.44
44.44,44.44
46.89,46.89
48.08,48.08
48.73,48.73
49.39,49.39
50.27,50.27
51.89,51.89
54.23,54.23
56.8,56.8
59.59,59.59
61.84,61.84
64.3,64.3
67.24,67.24
70.65,70.65
73.51,73.51
76.08,76.08
77.61,77.61
78.87,78.87
79.61,79.61
80.58,80.58
82.03,82.03
83.95,83.95
86.1,86.1
87.96,87.96
89.79,89.79
91.59,91.59
93.36,93.36
94.84,94.84
95.55,95.55
95.49,95.49
95.41,95.41
95.58,95.58
96.23,96.23
97.09,97.09
97.45,97.45
96.78,96.78
95.36,95.36
92.44,92.44
89.03,89.03
85.39,85.39
83.27,83.27
82.89,82.89
84.77,84.77
87.84,87.84
90.42,90.42
91.69,91.69
91.16,91.16
89.66,89.66
88.37,88.37
88.34,88.34
90.06,90.06
93.5,93.5
97.16,97.16
100.25,100.25
101.78,101.78
102.56,102.56
103.06,103.06
103.28,103.28
103.75,103.75
103.94,103.94
103.59,103.59
103.25,103.25
103.66,103.66
104.53,104.53
105.66,105.66
106.72,106.72
107.03,107.03
107.56,107.56
108.56,108.56
110.06,110.06
111.75,111.75
112.91,112.91
114.34,114.34
115.94,115.94
118.25,118.25
120.81,120.81
123.56,123.56
126.31,126.31
128.19,128.19
128.81,128.81
128.69,128.69
128.0,128.0
127.56,127.56
127.87,127.87
129.94,129.94
135.19,135.19
144.37,144.37
156.19,156.19
168.12,168.12
176.44,176.44
179.37,179.37
178.0,178.0
174.37,174.37
171.31,171.31
170.69,170.69
173.81,173.81
179.12,179.12
184.62,184.62
187.31,187.31
186.12,186.12
181.25,181.25
174.62,174.62
168.0,168.0
163.44,163.44
161.12,161.12
160.31,160.31
160.0,160.0
159.19,159.19
157.81,157.81
155.69,155.69
153.06,153.06
150.44,150.44
148.31,148.31
146.44,146.44
144.31,144.31
141.44,141.44
137.81,137.81
134.19,134.19
130.81,130.81
128.19,128.19
126.62,126.62
125.56,125.56
124.69,124.69
123.31,123.31
121.19,121.19
118.06,118.06
114.25,114.25
110.12,110.12
106.31,106.31
103.25,103.25
101.0,101.0
99.19,99.19
98.44,98.44
98.37,98.37
98.06,98.06
96.75,96.75
93.94,93.94
90.37,90.37
86.56,86.56
83.06,83.06
80.06,80.06
77.81,77.81
76.62,76.62
75.62,75.62
74.19,74.19
72.19,72.19
70.0,70.0
68.0,68.0
66.06,66.06
64.12,64.12
61.69,61.69
59.0,59.0
56.63,56.63
55.5,55.5
55.56,55.56
56.44,56.44
56.75,56.75
56.31,56.31
54.69,54.69
52.0,52.0
49.31,49.31
47.19,47.19
46.56,46.56
46.94,46.94
47.31,47.31
47.13,47.13
46.0,46.0
44.56,44.56
43.19,43.19
42.81,42.81
42.88,42.88
42.75,42.75
41.81,41.81
39.94,39.94
37.56,37.56
35.38,35.38
33.06,33.06
30.94,30.94
29.37,29.37
28.81,28.81
28.5,28.5
28.12,28.12
27.06,27.06
25.25,25.25
22.44,22.44
19.44,19.44
16.94,16.94
15.44,15.44
14.69,14.69
14.75,14.75
14.75,14.75
14.5,14.5
13.56,13.56
11.56,11.56
8.63,8.63
4.94,4.94
0.56,0.56
-3.81,-3.81
-7.37,-7.37
-9.91,-9.91
-11.16,-11.16
-11.66,-11.66
-11.66,-11.66
-11.63,-11.63
-11.88,-11.88
-11.84,-11.84
-12.09,-12.09
-12.31,-12.31
-12.03,-12.03
-11.25,-11.25
-9.47,-9.47
-6.72,-6.72
-3.47,-3.47
-0.28,-0.28
2.41,2.41
3.81,3.81
4.19,4.19
3.81,3.81
1.97,1.97
-3.12,-3.12
-12.69,-12.69
-26.16,-26.16
-40.25,-40.25
-51.19,-51.19
-57.28,-57.28
-57.56,-57.56
-53.81,-53.81
-48.38,-48.38
-42.69,-42.69
-38.31,-38.31
-35.0,-35.0
-31.69,-31.69
-28.41,-28.41
-24.62,-24.62
-20.91,-20.91
-17.22,-17.22
-14.53,-14.53
-13.16,-13.16
-12.25,-12.25
-11.63,-11.63
-10.25,-10.25
-8.16,-8.16
-6.06,-6.06
-3.97,-3.97
-1.41,-1.41
1.37,1.37
4.62,4.62
7.09,7.09
8.56,8.56
9.5,9.5
10.69,10.69
12.59,12.59
15.0,15.0
16.87,16.87
18.47,18.47
21.06,21.06
25.37,25.37
31.91,31.91
40.34,40.34
49.47,49.47
57.75,57.75
63.94,63.94
67.81,67.81
69.66,69.66
69.72,69.72
68.75,68.75
67.81,67.81
67.34,67.34
66.62,66.62
66.16,66.16
64.94,64.94
63.97,63.97
63.25,63.25
63.27,63.27
64.03,64.03
64.53,64.53
64.0,64.0
62.73,62.73
60.22,60.22
57.2,57.2
54.72,54.72
53.75,53.75
55.03,55.03
58.03,58.03
61.5,61.5
64.69,64.69
66.83,66.83
68.19,68.19
68.03,68.03
66.36,66.36
63.2,63.2
59.05,59.05
53.94,53.94
48.86,48.86
45.08,45.08
43.06,43.06
43.06,43.06
44.31,44.31
45.03,45.03
44.25,44.25
42.21,42.21
39.44,39.44
37.68,37.68
