channel1,channel2
169.5,169.5
169.25,169.25
171.25,171.25
174.19,174.19
174.81,174.81
172.69,172.69
170.5,170.5
170.62,170.62
171.69,171.69
170.69,170.69
166.25,166.25
160.75,160.75
157.56,157.56
156.87,156.87
156.19,156.19
153.94,153.94
151.75,151.75
152.5,152.5
155.5,155.5
158.62,158.62
160.62,160.62
162.12,162.12
165.75,165.75
171.75,171.75
177.12,177.12
179.75,179.75
179.5,179.5
179.75,179.75
180.75,180.75
181.5,181.5
180.12,180.12
178.0,178.0
178.0,178.0
180.87,180.87
183.87,183.87
183.87,183.87
180.87,180.87
177.87,177.87
176.62,176.62
176.5,176.5
175.0,175.0
171.37,171.37
168.62,168.62
168.0,168.0
169.0,169.0
168.37,168.37
165.5,165.5
163.0,163.0
162.87,162.87
164.25,164.25
164.75,164.75
163.12,163.12
161.37,161.37
161.87,161.87
164.25,164.25
165.25,165.25
163.12,163.12
160.0,160.0
159.12,159.12
160.5,160.5
161.37,161.37
159.37,159.37
155.75,155.75
153.5,153.5
153.37,153.37
153.37,153.37
151.62,151.62
148.62,148.62
146.62,146.62
146.87,146.87
147.37,147.37
146.37,146.37
144.75,144.75
145.25,145.25
148.37,148.37
152.0,152.0
152.75,152.75
151.0,151.0
149.0,149.0
149.12,149.12
150.0,150.0
149.5,149.5
147.25,147.25
145.37,145.37
145.0,145.0
144.75,144.75
140.87,140.87
133.25,133.25
125.5,125.5
120.75,120.75
119.0,119.0
118.0,118.0
117.0,117.0
117.37,117.37
120.62,120.62
125.5,125.5
128.12,128.12
127.25,127.25
124.25,124.25
122.12,122.12
120.5,120.5
118.5,118.5
115.37,115.37
113.75,113.75
115.37,115.37
119.87,119.87
123.87,123.87
125.37,125.37
125.25,125.25
126.87,126.87
131.25,131.25
136.06,136.06
138.5,138.5
139.5,139.5
141.37,141.37
144.75,144.75
147.81,147.81
147.87,147.87
145.37,145.37
142.81,142.81
142.56,142.56
142.81,142.81
141.25,141.25
137.75,137.75
133.94,133.94
131.94,131.94
129.37,129.37
124.62,124.62
117.62,117.62
111.19,111.19
108.25,108.25
108.37,108.37
108.19,108.19
105.75,105.75
102.56,102.56
100.44,100.44
99.0,99.0
95.87,95.87
90.19,90.19
84.87,84.87
82.31,82.31
82.25,82.25
81.87,81.87
78.56,78.56
73.75,73.75
70.75,70.75
69.44,69.44
67.69,67.69
63.44,63.44
58.0,58.0
54.56,54.56
54.13,54.13
53.94,53.94
52.06,52.06
48.63,48.63
46.25,46.25
45.88,45.88
45.5,45.5
42.13,42.13
36.25,36.25
30.69,30.69
27.94,27.94
26.69,26.69
24.44,24.44
21.22,21.22
19.03,19.03
19.09,19.09
19.44,19.44
17.5,17.5
12.56,12.56
7.69,7.69
5.34,5.34
4.53,4.53
2.25,2.25
-2.28,-2.28
-7.28,-7.28
-10.0,-10.0
-10.91,-10.91
-12.06,-12.06
-15.22,-15.22
-18.84,-18.84
-20.66,-20.66
-21.47,-21.47
-23.28,-23.28
-27.81,-27.81
-33.53,-33.53
-37.72,-37.72
-39.61,-39.61
-41.22,-41.22
-44.05,-44.05
-46.36,-46.36
-45.64,-45.64
-41.67,-41.67
-37.72,-37.72
-36.81,-36.81
-39.41,-39.41
-42.47,-42.47
-44.0,-44.0
-45.75,-45.75
-49.73,-49.73
-55.43,-55.43
-59.8,-59.8
-60.89,-60.89
-59.95,-59.95
-60.01,-60.01
-61.56,-61.56
-62.34,-62.34
-61.35,-61.35
-60.11,-60.11
-61.38,-61.38
-65.37,-65.37
-69.32,-69.32
-70.22,-70.22
-68.6,-68.6
-67.23,-67.23
-67.62,-67.62
-69.0,-69.0
-68.35,-68.35
-66.45,-66.45
-65.8,-65.8
-67.65,-67.65
-70.47,-70.47
-71.26,-71.26
-69.27,-69.27
-67.3,-67.3
-67.34,-67.34
-69.86,-69.86
-72.59,-72.59
-74.8,-74.8
-77.72,-77.72
-82.11,-82.11
-87.44,-87.44
-90.7,-90.7
-91.44,-91.44
-91.64,-91.64
-93.83,-93.83
-97.98,-97.98
-101.58,-101.58
-103.64,-103.64
-104.92,-104.92
-107.41,-107.41
-110.34,-110.34
-112.75,-112.75
-113.37,-113.37
-113.72,-113.72
-116.56,-116.56
-120.84,-120.84
-124.06,-124.06
-124.75,-124.75
-124.91,-124.91
-127.53,-127.53
-133.62,-133.62
-140.41,-140.41
-144.31,-144.31
-145.69,-145.69
-147.03,-147.03
-148.84,-148.84
-149.84,-149.84
-148.09,-148.09
-145.06,-145.06
-144.06,-144.06
-146.03,-146.03
-149.19,-149.19
-151.06,-151.06
-151.16,-151.16
-151.22,-151.22
-152.78,-152.78
-153.28,-153.28
-150.25,-150.25
-144.22,-144.22
-138.25,-138.25
-134.78,-134.78
-133.34,-133.34
-131.66,-131.66
-128.97,-128.97
-126.75,-126.75
-126.06,-126.06
-125.59,-125.59
-123.37,-123.37
-118.66,-118.66
-114.22,-114.22
-113.28,-113.28
-115.34,-115.34
-117.37,-117.37
-117.37,-117.37
-115.87,-115.87
-115.34,-115.34
-115.53,-115.53
-115.0,-115.0
-112.41,-112.41
-108.84,-108.84
-107.31,-107.31
-108.0,-108.0
-108.44,-108.44
-106.59,-106.59
-103.75,-103.75
-102.66,-102.66
-104.56,-104.56
-106.72,-106.72
-107.06,-107.06
-105.37,-105.37
-103.94,-103.94
-103.53,-103.53
-102.31,-102.31
-98.87,-98.87
-93.19,-93.19
-88.31,-88.31
-86.19,-86.19
-85.59,-85.59
-83.75,-83.75
-79.87,-79.87
-76.03,-76.03
-74.97,-74.97
-74.94,-74.94
-73.84,-73.84
-70.53,-70.53
-67.47,-67.47
-66.44,-66.44
-66.91,-66.91
-65.84,-65.84
-62.03,-62.03
-57.78,-57.78
-56.03,-56.03
-57.78,-57.78
-59.78,-59.78
-59.22,-59.22
-57.19,-57.19
-55.16,-55.16
-54.13,-54.13
-52.34,-52.34
-48.84,-48.84
-44.84,-44.84
-43.13,-43.13
-43.19,-43.19
-42.22,-42.22
-37.28,-37.28
-29.34,-29.34
-21.0,-21.0
-14.47,-14.47
-9.25,-9.25
-3.59,-3.59
1.53,1.53
4.59,4.59
5.16,5.16
6.94,6.94
11.72,11.72
17.44,17.44
20.62,20.62
19.25,19.25
14.66,14.66
10.34,10.34
7.56,7.56
7.06,7.06
7.81,7.81
11.06,11.06
16.03,16.03
21.19,21.19
22.56,22.56
19.41,19.41
13.78,13.78
10.47,10.47
10.44,10.44
11.38,11.38
9.81,9.81
5.28,5.28
0.78,0.78
-1.19,-1.19
-1.12,-1.12
-2.06,-2.06
-5.0,-5.0
-8.16,-8.16
-9.56,-9.56
-9.41,-9.41
-10.03,-10.03
-10.88,-10.88
-10.22,-10.22
-6.59,-6.59
-2.47,-2.47
-1.12,-1.12
-3.81,-3.81
-7.97,-7.97
-10.59,-10.59
-11.44,-11.44
-12.78,-12.78
-15.84,-15.84
-18.12,-18.12
-16.66,-16.66
-11.94,-11.94
-7.0,-7.0
-4.84,-4.84
-4.25,-4.25
-2.12,-2.12
1.47,1.47
5.28,5.28
6.31,6.31
5.31,5.31
5.09,5.09
6.12,6.12
7.41,7.41
7.16,7.16
6.41,6.41
7.66,7.66
11.16,11.16
14.38,14.38
14.06,14.06
10.47,10.47
6.44,6.44
4.44,4.44
3.22,3.22
1.0,1.0
-1.72,-1.72
-2.12,-2.12
0.94,0.94
5.25,5.25
7.5,7.5
6.22,6.22
3.72,3.72
2.25,2.25
1.28,1.28
-1.19,-1.19
-5.59,-5.59
-10.0,-10.0
-12.09,-12.09
-12.44,-12.44
-12.75,-12.75
-14.09,-14.09
-14.66,-14.66
-12.69,-12.69
-9.25,-9.25
-7.84,-7.84
-10.22,-10.22
-14.3,-14.3
-16.84,-16.84
-16.11,-16.11
-14.14,-14.14
-13.17,-13.17
-12.72,-12.72
-11.77,-11.77
-10.33,-10.33
-11.14,-11.14
-15.2,-15.2
-19.97,-19.97
-21.19,-21.19
-17.16,-17.16
-10.89,-10.89
-6.44,-6.44
-5.03,-5.03
-4.87,-4.87
-4.47,-4.47
-4.83,-4.83
-6.42,-6.42
-9.52,-9.52
-11.56,-11.56
-12.59,-12.59
-14.63,-14.63
-19.62,-19.62
-27.08,-27.08
-32.95,-32.95
-34.28,-34.28
-32.33,-32.33
-30.39,-30.39
-30.23,-30.23
-30.05,-30.05
-28.12,-28.12
-25.47,-25.47
-25.83,-25.83
-29.92,-29.92
-34.73,-34.73
-36.25,-36.25
-33.23,-33.23
-28.5,-28.5
-25.05,-25.05
-23.12,-23.12
-21.47,-21.47
-19.33,-19.33
-18.7,-18.7
-20.83,-20.83
-23.94,-23.94
-25.25,-25.25
-24.06,-24.06
-22.37,-22.37
-21.94,-21.94
-22.27,-22.27
-20.84,-20.84
-17.16,-17.16
-13.77,-13.77
-13.41,-13.41
-15.55,-15.55
-16.91,-16.91
-15.77,-15.77
-13.38,-13.38
-11.76,-11.76
-11.16,-11.16
-8.55,-8.55
-2.97,-2.97
3.81,3.81
8.77,8.77
10.95,10.95
12.34,12.34
14.73,14.73
17.09,17.09
17.43,17.43
15.26,15.26
13.11,13.11
13.72,13.72
15.83,15.83
16.42,16.42
14.0,14.0
10.34,10.34
8.48,8.48
9.62,9.62
11.25,11.25
11.87,11.87
11.23,11.23
11.85,11.85
12.96,12.96
13.3,13.3
11.39,11.39
9.49,9.49
11.12,11.12
16.22,16.22
22.28,22.28
25.52,25.52
25.74,25.74
25.44,25.44
26.4,26.4
27.35,27.35
26.53,26.53
23.96,23.96
22.42,22.42
22.88,22.88
24.09,24.09
24.03,24.03
23.22,23.22
23.91,23.91
27.6,27.6
31.99,31.99
34.34,34.34
33.92,33.92
32.99,32.99
33.82,33.82
35.13,35.13
34.43,34.43
30.22,30.22
25.8,25.8
24.17,24.17
24.8,24.8
25.17,25.17
24.04,24.04
23.15,23.15
24.52,24.52
28.63,28.63
32.2,32.2
33.23,33.23
33.24,33.24
34.0,34.0
36.0,36.0
37.47,37.47
36.42,36.42
34.88,34.88
35.35,35.35
38.8,38.8
42.48,42.48
43.85,43.85
43.21,43.21
42.82,42.82
44.43,44.43
46.52,46.52
47.08,47.08
46.63,46.63
47.66,47.66
51.2,51.2
54.93,54.93
55.63,55.63
53.3,53.3
51.0,51.0
50.7,50.7
51.66,51.66
52.09,52.09
51.02,51.02
50.2,50.2
50.37,50.37
49.53,49.53
44.95,44.95
36.65,36.65
28.17,28.17
23.27,23.27
21.91,21.91
21.3,21.3
19.2,19.2
16.36,16.36
15.3,15.3
15.49,15.49
15.68,15.68
14.37,14.37
13.31,13.31
14.27,14.27
16.96,16.96
18.37,18.37
17.03,17.03
14.19,14.19
13.38,13.38
14.81,14.81
15.98,15.98
14.9,14.9
12.81,12.81
12.75,12.75
16.19,16.19
20.83,20.83
23.69,23.69
24.02,24.02
24.08,24.08
25.39,25.39
27.19,27.19
27.47,27.47
26.48,26.48
26.27,26.27
27.3,27.3
28.05,28.05
26.3,26.3
23.06,23.06
21.59,21.59
23.39,23.39
27.17,27.17
28.66,28.66
26.39,26.39
22.87,22.87
21.14,21.14
21.42,21.42
21.19,21.19
19.47,19.47
17.5,17.5
18.05,18.05
20.34,20.34
21.61,21.61
20.11,20.11
18.37,18.37
19.66,19.66
24.16,24.16
28.38,28.38
29.06,29.06
26.98,26.98
25.66,25.66
26.59,26.59
28.77,28.77
29.41,29.41
29.3,29.3
29.95,29.95
32.07,32.07
33.17,33.17
30.51,30.51
24.62,24.62
18.52,18.52
15.23,15.23
14.72,14.72
14.46,14.46
14.2,14.2
14.45,14.45
16.18,16.18
17.65,17.65
16.1,16.1
11.31,11.31
6.57,6.57
4.12,4.12
4.44,4.44
4.5,4.5
3.06,3.06
1.64,1.64
1.98,1.98
3.82,3.82
4.64,4.64
3.2,3.2
1.02,1.02
0.12,0.12
-0.03,-0.03
-1.43,-1.43
-5.56,-5.56
-9.91,-9.91
-11.46,-11.46
-9.5,-9.5
-6.3,-6.3
-4.13,-4.13
-2.74,-2.74
-1.1,-1.1
1.27,1.27
2.62,2.62
1.2,1.2
-1.45,-1.45
-2.33,-2.33
-0.2,-0.2
2.42,2.42
3.26,3.26
2.59,2.59
3.17,3.17
6.75,6.75
10.8,10.8
12.8,12.8
12.3,12.3
10.78,10.78
10.29,10.29
10.29,10.29
8.55,8.55
5.56,5.56
3.61,3.61
4.67,4.67
7.22,7.22
8.5,8.5
7.02,7.02
5.04,5.04
4.34,4.34
4.88,4.88
4.93,4.93
3.47,3.47
2.03,2.03
2.85,2.85
4.66,4.66
4.2,4.2
-0.0,-0.0
-5.42,-5.42
-8.78,-8.78
-8.61,-8.61
-6.95,-6.95
-5.29,-5.29
-3.66,-3.66
-0.78,-0.78
3.07,3.07
5.13,5.13
3.68,3.68
0.23,0.23
-1.68,-1.68
-0.08,-0.08
3.51,3.51
6.32,6.32
8.35,8.35
10.86,10.86
14.35,14.35
17.3,17.3
17.22,17.22
15.14,15.14
13.58,13.58
14.28,14.28
16.22,16.22
16.14,16.14
13.81,13.81
11.25,11.25
9.71,9.71
8.68,8.68
6.41,6.41
2.91,2.91
0.95,0.95
2.24,2.24
5.28,5.28
6.29,6.29
3.29,3.29
-1.93,-1.93
-5.61,-5.61
-7.0,-7.0
-7.63,-7.63
-9.0,-9.0
-10.36,-10.36
-9.7,-9.7
-8.05,-8.05
-8.16,-8.16
-11.52,-11.52
-16.85,-16.85
-20.62,-20.62
-21.61,-21.61
-21.59,-21.59
-23.56,-23.56
-26.51,-26.51
-28.68,-28.68
-29.08,-29.08
-28.97,-28.97
-30.6,-30.6
-33.22,-33.22
-33.8,-33.8
-31.13,-31.13
-27.22,-27.22
-25.6,-25.6
-26.49,-26.49
-27.62,-27.62
-26.48,-26.48
-24.1,-24.1
-22.73,-22.73
-22.38,-22.38
-21.02,-21.02
-17.67,-17.67
-13.86,-13.86
-12.57,-12.57
-14.55,-14.55
-17.25,-17.25
-17.93,-17.93
-16.6,-16.6
-16.02,-16.02
-17.96,-17.96
-20.87,-20.87
-21.99,-21.99
-20.36,-20.36
-17.99,-17.99
-16.89,-16.89
-16.79,-16.79
-15.95,-15.95
-14.86,-14.86
-15.02,-15.02
-17.19,-17.19
-19.07,-19.07
-18.7,-18.7
-15.32,-15.32
-11.46,-11.46
-10.15,-10.15
-10.09,-10.09
-9.28,-9.28
-6.48,-6.48
-4.46,-4.46
-5.45,-5.45
-8.18,-8.18
-9.63,-9.63
-7.57,-7.57
-4.28,-4.28
-2.77,-2.77
-3.02,-3.02
-3.01,-3.01
-1.01,-1.01
1.97,1.97
3.68,3.68
3.37,3.37
2.81,2.81
3.76,3.76
5.2,5.2
5.88,5.88
5.04,5.04
4.72,4.72
6.14,6.14
8.81,8.81
9.45,9.45
7.32,7.32
4.47,4.47
3.65,3.65
4.58,4.58
4.0,4.0
0.67,0.67
-3.37,-3.37
-5.37,-5.37
-5.11,-5.11
-4.6,-4.6
-6.84,-6.84
-10.32,-10.32
-12.75,-12.75
-12.92,-12.92
-12.83,-12.83
-14.23,-14.23
-16.13,-16.13
-16.75,-16.75
-14.87,-14.87
-12.75,-12.75
-12.4,-12.4
-13.55,-13.55
-12.94,-12.94
-9.33,-9.33
-5.25,-5.25
-3.71,-3.71
-5.18,-5.18
-7.39,-7.39
-7.58,-7.58
-7.01,-7.01
-7.95,-7.95
-10.88,-10.88
-13.53,-13.53
-13.15,-13.15
-11.03,-11.03
-10.17,-10.17
-12.07,-12.07
-14.95,-14.95
-16.05,-16.05
-15.89,-15.89
-16.98,-16.98
-19.8,-19.8
-22.1,-22.1
-20.87,-20.87
-16.16,-16.16
-10.98,-10.98
-7.84,-7.84
-6.24,-6.24
-4.14,-4.14
-2.07,-2.07
-1.77,-1.77
-4.46,-4.46
-7.64,-7.64
-7.78,-7.78
-5.17,-5.17
-2.33,-2.33
-2.52,-2.52
-5.46,-5.46
-8.37,-8.37
-9.5,-9.5
-10.12,-10.12
-11.73,-11.73
-13.82,-13.82
-14.65,-14.65
-13.21,-13.21
-12.29,-12.29
-13.37,-13.37
-15.94,-15.94
-16.23,-16.23
-12.77,-12.77
-7.34,-7.34
-4.46,-4.46
-5.1,-5.1
-7.24,-7.24
-7.85,-7.85
-7.46,-7.46
-8.32,-8.32
-10.92,-10.92
-12.75,-12.75
-11.81,-11.81
-8.63,-8.63
-6.22,-6.22
-6.08,-6.08
-6.7,-6.7
-6.3,-6.3
-5.16,-5.16
-5.53,-5.53
-7.4,-7.4
-8.5,-8.5
-6.33,-6.33
-1.69,-1.69
2.17,2.17
2.23,2.23
-0.45,-0.45
-2.86,-2.86
-4.0,-4.0
-4.87,-4.87
-6.24,-6.24
-6.84,-6.84
-4.69,-4.69
-0.05,-0.05
4.29,4.29
5.59,5.59
4.38,4.38
3.68,3.68
5.48,5.48
8.02,8.02
8.53,8.53
6.54,6.54
4.57,4.57
4.61,4.61
6.65,6.65
8.17,8.17
8.43,8.43
9.43,9.43
12.42,12.42
15.88,15.88
16.56,16.56
13.73,13.73
9.43,9.43
7.16,7.16
6.91,6.91
5.91,5.91
2.42,2.42
-2.03,-2.03
-3.95,-3.95
-2.85,-2.85
-1.26,-1.26
-0.93,-0.93
-1.11,-1.11
-0.03,-0.03
1.79,1.79
2.59,2.59
0.38,0.38
-2.31,-2.31
-2.72,-2.72
-0.63,-0.63
1.69,1.69
1.74,1.74
0.29,0.29
0.35,0.35
2.67,2.67
5.71,5.71
6.47,6.47
5.47,5.47
5.24,5.24
6.75,6.75
8.75,8.75
9.23,9.23
7.95,7.95
7.44,7.44
9.43,9.43
12.39,12.39
13.83,13.83
12.26,12.26
9.94,9.94
9.15,9.15
9.61,9.61
9.32,9.32
7.53,7.53
6.0,6.0
6.48,6.48
8.71,8.71
9.92,9.92
8.87,8.87
6.58,6.58
5.3,5.3
5.04,5.04
4.27,4.27
2.52,2.52
1.78,1.78
4.04,4.04
8.79,8.79
12.73,12.73
13.4,13.4
12.05,12.05
10.96,10.96
11.39,11.39
11.05,11.05
8.47,8.47
4.66,4.66
2.63,2.63
3.63,3.63
6.11,6.11
8.07,8.07
9.01,9.01
9.94,9.94
11.61,11.61
12.51,12.51
11.16,11.16
7.81,7.81
5.49,5.49
5.45,5.45
6.9,6.9
6.59,6.59
3.53,3.53
-0.5,-0.5
-2.25,-2.25
-1.97,-1.97
-0.96,-0.96
-0.2,-0.2
1.56,1.56
4.79,4.79
7.75,7.75
7.43,7.43
3.86,3.86
0.07,0.07
0.07,0.07
3.56,3.56
7.03,7.03
7.46,7.46
5.14,5.14
3.08,3.08
2.8,2.8
3.27,3.27
3.48,3.48
3.44,3.44
4.65,4.65
6.35,6.35
6.53,6.53
3.46,3.46
-0.84,-0.84
-3.59,-3.59
-3.32,-3.32
-1.8,-1.8
-1.54,-1.54
-2.29,-2.29
-1.78,-1.78
0.98,0.98
3.96,3.96
3.91,3.91
1.12,1.12
-2.15,-2.15
-3.14,-3.14
-3.38,-3.38
-4.61,-4.61
-6.82,-6.82
-7.77,-7.77
-5.7,-5.7
-2.16,-2.16
-0.39,-0.39
-1.14,-1.14
-1.39,-1.39
0.87,0.87
5.1,5.1
8.05,8.05
8.47,8.47
7.13,7.13
7.31,7.31
8.48,8.48
9.14,9.14
7.8,7.8
5.46,5.46
4.64,4.64
5.84,5.84
6.27,6.27
4.19,4.19
0.63,0.63
-1.39,-1.39
-1.15,-1.15
-0.4,-0.4
-1.42,-1.42
-3.92,-3.92
-5.15,-5.15
-3.62,-3.62
-1.11,-1.11
-0.36,-0.36
-1.37,-1.37
-2.63,-2.63
-2.37,-2.37
-2.11,-2.11
-3.36,-3.36
-5.34,-5.34
-6.31,-6.31
-4.76,-4.76
-2.98,-2.98
-2.96,-2.96
-5.2,-5.2
-6.91,-6.91
-5.86,-5.86
-2.06,-2.06
0.95,0.95
1.68,1.68
1.41,1.41
1.89,1.89
2.86,2.86
2.58,2.58
0.8,0.8
-1.22,-1.22
-0.47,-0.47
1.78,1.78
3.5,3.5
2.71,2.71
0.67,0.67
-0.09,-0.09
0.4,0.4
-0.12,-0.12
-3.38,-3.38
-7.36,-7.36
-8.8,-8.8
-6.73,-6.73
-3.67,-3.67
-2.64,-2.64
-3.62,-3.62
-4.6,-4.6
-4.81,-4.81
-4.77,-4.77
-5.98,-5.98
-6.93,-6.93
-5.61,-5.61
-1.56,-1.56
2.45,2.45
3.18,3.18
0.9,0.9
-1.36,-1.36
-1.6,-1.6
-0.33,-0.33
-0.33,-0.33
-2.33,-2.33
-3.81,-3.81
-2.02,-2.02
2.5,2.5
7.22,7.22
9.91,9.91
11.07,11.07
12.46,12.46
12.59,12.59
9.72,9.72
4.12,4.12
-1.43,-1.43
-3.17,-3.17
-1.15,-1.15
1.35,1.35
2.33,2.33
2.05,2.05
2.52,2.52
4.49,4.49
6.18,6.18
6.37,6.37
5.79,5.79
6.48,6.48
7.91,7.91
7.57,7.57
4.23,4.23
-0.33,-0.33
-2.84,-2.84
-1.58,-1.58
1.17,1.17
2.39,2.39
0.85,0.85
-1.42,-1.42
-3.18,-3.18
-3.92,-3.92
-5.65,-5.65
-7.61,-7.61
-7.8,-7.8
-5.75,-5.75
-3.21,-3.21
-2.44,-2.44
-3.93,-3.93
-4.9,-4.9
-3.37,-3.37
-0.35,-0.35
1.4,1.4
0.38,0.38
-1.64,-1.64
-2.13,-2.13
-1.37,-1.37
-1.12,-1.12
-2.12,-2.12
-3.36,-3.36
-2.08,-2.08
1.18,1.18
3.66,3.66
3.87,3.87
3.08,3.08
3.54,3.54
5.5,5.5
6.68,6.68
5.61,5.61
3.3,3.3
2.25,2.25
2.72,2.72
2.93,2.93
1.39,1.39
-0.39,-0.39
0.35,0.35
3.84,3.84
7.04,7.04
7.46,7.46
5.62,5.62
3.8,3.8
4.25,4.25
5.44,5.44
5.62,5.62
4.8,4.8
4.73,4.73
6.17,6.17
6.59,6.59
4.0,4.0
-0.81,-0.81
-4.83,-4.83
-5.56,-5.56
-3.53,-3.53
-1.77,-1.77
-2.03,-2.03
-2.53,-2.53
-1.78,-1.78
-0.03,-0.03
0.95,0.95
0.42,0.42
0.64,0.64
4.11,4.11
9.3,9.3
12.44,12.44
11.81,11.81
8.92,8.92
7.06,7.06
7.72,7.72
9.36,9.36
9.75,9.75
9.37,9.37
9.75,9.75
11.13,11.13
10.49,10.49
6.85,6.85
1.75,1.75
-1.06,-1.06
-0.09,-0.09
2.37,2.37
3.55,3.55
2.73,2.73
1.66,1.66
2.35,2.35
2.79,2.79
1.72,1.72
-1.34,-1.34
-3.37,-3.37
-2.88,-2.88
-0.9,-0.9
0.32,0.32
0.02,0.02
0.48,0.48
2.43,2.43
4.62,4.62
4.78,4.78
1.94,1.94
-0.87,-0.87
-1.66,-1.66
-1.19,-1.19
-1.47,-1.47
-3.75,-3.75
-5.76,-5.76
-5.5,-5.5
-3.24,-3.24
-1.75,-1.75
-2.03,-2.03
-3.05,-3.05
-2.31,-2.31
-0.08,-0.08
2.13,2.13
2.07,2.07
0.51,0.51
-0.28,-0.28
-0.07,-0.07
-0.61,-0.61
-3.65,-3.65
-7.4,-7.4
-9.12,-9.12
-7.33,-7.33
-4.55,-4.55
-4.29,-4.29
-6.79,-6.79
-9.01,-9.01
-9.21,-9.21
-7.91,-7.91
-6.86,-6.86
-6.83,-6.83
-5.79,-5.79
-3.52,-3.52
-1.51,-1.51
-2.28,-2.28
-6.03,-6.03
-10.0,-10.0
-11.43,-11.43
-11.35,-11.35
-11.52,-11.52
-13.18,-13.18
-13.57,-13.57
-11.46,-11.46
-7.12,-7.12
-4.07,-4.07
-3.54,-3.54
-4.02,-4.02
-3.24,-3.24
-1.72,-1.72
-1.22,-1.22
-2.96,-2.96
-4.69,-4.69
-3.41,-3.41
1.12,1.12
6.1,6.1
8.03,8.03
7.2,7.2
6.12,6.12
5.81,5.81
5.24,5.24
3.68,3.68
1.88,1.88
1.85,1.85
4.32,4.32
6.27,6.27
5.7,5.7
3.38,3.38
1.33,1.33
1.55,1.55
2.02,2.02
0.48,0.48
-2.54,-2.54
-4.79,-4.79
-3.76,-3.76
-0.74,-0.74
1.75,1.75
2.72,2.72
3.43,3.43
4.88,4.88
6.32,6.32
5.49,5.49
1.92,1.92
-1.37,-1.37
-2.63,-2.63
-1.87,-1.87
-1.12,-1.12
-1.63,-1.63
-2.14,-2.14
-0.88,-0.88
1.11,1.11
1.33,1.33
-1.71,-1.71
-5.46,-5.46
-6.68,-6.68
-4.63,-4.63
-2.36,-2.36
-1.6,-1.6
-1.85,-1.85
-1.35,-1.35
0.65,0.65
1.63,1.63
-0.4,-0.4
-3.66,-3.66
-5.39,-5.39
-4.36,-4.36
-2.08,-2.08
-1.08,-1.08
-1.33,-1.33
-0.83,-0.83
1.17,1.17
2.89,2.89
2.35,2.35
-0.18,-0.18
-1.94,-1.94
-1.69,-1.69
-0.43,-0.43
-0.94,-0.94
-3.7,-3.7
-5.93,-5.93
-6.38,-6.38
-5.58,-5.58
-6.04,-6.04
-8.25,-8.25
-10.43,-10.43
-10.59,-10.59
-9.24,-9.24
-9.16,-9.16
-11.08,-11.08
-12.98,-12.98
-12.61,-12.61
-10.24,-10.24
-7.89,-7.89
-6.81,-6.81
-5.74,-5.74
-2.93,-2.93
0.86,0.86
3.36,3.36
3.34,3.34
1.82,1.82
2.06,2.06
5.05,5.05
8.76,8.76
10.43,10.43
10.84,10.84
11.25,11.25
13.14,13.14
14.27,14.27
12.89,12.89
10.27,10.27
8.42,8.42
9.08,9.08
10.49,10.49
9.38,9.38
5.53,5.53
1.47,1.47
-0.81,-0.81
-1.81,-1.81
-3.31,-3.31
-5.29,-5.29
-6.01,-6.01
-3.96,-3.96
-0.94,-0.94
0.31,0.31
-1.2,-1.2
-2.95,-2.95
-3.43,-3.43
-2.66,-2.66
-2.89,-2.89
-5.13,-5.13
-6.84,-6.84
-5.78,-5.78
-2.48,-2.48
-0.22,-0.22
-0.22,-0.22
-1.72,-1.72
-2.21,-2.21
-1.2,-1.2
-1.19,-1.19
-2.68,-2.68
-4.91,-4.91
-4.87,-4.87
-3.08,-3.08
-1.8,-1.8
-3.79,-3.79
-7.25,-7.25
-9.44,-9.44
-8.85,-8.85
-7.52,-7.52
-7.94,-7.94
-9.87,-9.87
-11.52,-11.52
-11.4,-11.4
-10.54,-10.54
-11.18,-11.18
-13.07,-13.07
-14.43,-14.43
-13.78,-13.78
-12.64,-12.64
-13.75,-13.75
-17.35,-17.35
-20.42,-20.42
-20.45,-20.45
-18.23,-18.23
-15.78,-15.78
-14.35,-14.35
-12.43,-12.43
-8.77,-8.77
-4.4,-4.4
-2.06,-2.06
-2.75,-2.75
-4.68,-4.68
-5.84,-5.84
-5.75,-5.75
-6.4,-6.4
-8.29,-8.29
-9.42,-9.42
-7.78,-7.78
-4.41,-4.41
-2.56,-2.56
-4.74,-4.74
-9.14,-9.14
-12.25,-12.25
-13.08,-13.08
-12.66,-12.66
-13.23,-13.23
-14.05,-14.05
-12.6,-12.6
-9.17,-9.17
-5.77,-5.77
-4.9,-4.9
-6.53,-6.53
-8.15,-8.15
-8.26,-8.26
-8.11,-8.11
-9.46,-9.46
-11.05,-11.05
-10.62,-10.62
-7.19,-7.19
-3.55,-3.55
-3.43,-3.43
-8.07,-8.07
-14.42,-14.42
-19.45,-19.45
-22.68,-22.68
-25.64,-25.64
-29.31,-29.31
-31.69,-31.69
-30.3,-30.3
-24.91,-24.91
-17.07,-17.07
-9.3,-9.3
-1.35,-1.35
7.78,7.78
17.07,17.07
24.28,24.28
28.17,28.17
30.27,30.27
33.34,33.34
37.38,37.38
40.38,40.38
40.59,40.59
39.05,39.05
39.27,39.27
40.97,40.97
42.41,42.41
40.82,40.82
37.25,37.25
33.95,33.95
32.92,32.92
32.4,32.4
30.88,30.88
28.62,28.62
27.63,27.63
